Actual,Predicted,Error
0.37353633870747194,0.36443225,0.009104093214536757
0.8855420693190021,0.83193684,0.053605233076326364
0.4794004858729778,0.536849,-0.057448536038643305
0.033800654361239316,0.31919903,-0.2853983712697116
0.5558892225558892,0.48019838,0.07569083922459041
0.5659190659190658,0.5493776,0.016541445698881496
0.25325325325325326,0.40498662,-0.15173336669608756
0.4236359230276505,0.46922347,-0.0455875464681228
0.2373500598920263,0.19453827,0.042811794425336225
0.3582921099767464,0.38124138,-0.022949271191619103
0.008039640602041737,-0.04702421,0.05506384965436603
0.4274274274274274,0.35807544,0.06935198749746524
0.12401833703708269,0.15702957,-0.033011232111934644
0.15829047174584068,0.16781276,-0.00952229289878212
0.17700040156435506,0.1347596,0.04224079663347738
0.5925925925925926,0.7119053,-0.11931270802462546
0.7925116642376548,0.61109203,0.18141963323561017
0.21691412528065915,0.19714502,0.01976911027936215
0.673330159183926,0.5795912,0.09373894452709619
0.5320999329593559,0.6078872,-0.0757872755024056
0.5615757306015424,0.5056599,0.055915852347605655
0.7381940274634621,0.65829885,0.0798951774039528
0.5755012703296253,0.41844785,0.1570534181949207
0.6843346442035367,0.723999,-0.039664379233963265
0.7550144538230266,0.7144329,0.04058155863946333
0.3861288141031234,0.39375496,-0.007626145003321927
0.41732055584996763,0.52689475,-0.10957419236093935
0.18722013060869094,0.44548708,-0.2582669513958562
0.5560560560560561,0.5296583,0.026397738490138156
0.5544544544544545,0.37366816,0.18078629043963823
0.812375404357587,0.76962906,0.04274634313551062
0.4109094210927205,0.4194181,-0.008508675449637904
0.18412900822845732,0.43902346,-0.25489445668967925
0.20936166237527223,0.2495252,-0.0401635419256082
0.43843843843843844,0.7664321,-0.3279936680564651
0.18185884098727254,0.42784104,-0.24598219652455303
0.9528265347414284,0.792036,0.1607905378275185
0.2939394502861995,0.65234286,-0.35840340564412887
0.8091859794916564,0.6590821,0.1501038647951537
0.9022958300547603,0.37571442,0.5265814087824825
0.8731936666359079,0.1685088,0.7046848687519205
0.6616752793995045,0.53016293,0.13151234891091812
0.7777777777777778,0.6681225,0.10965530739890206
0.9926625201550177,0.9520448,0.04061773513228206
0.4029725538346228,0.50637084,-0.1033982886221948
0.8705366988265394,0.6872141,0.18332262230752694
0.411874084881797,0.35707867,0.0547954134264137
0.5515515515515516,0.53434825,0.01720330211612675
0.6126126126126126,0.7002832,-0.08767061673843113
0.2907907907907908,0.4322283,-0.14143750620437218
0.9351147107759163,0.8178386,0.11727610155731893
0.5402483408263755,0.53791374,0.0023346011451316206
0.45485485485485483,0.1478124,0.30704245856693674
0.43851351351351353,0.56878275,-0.13026923327832607
0.5165488130360218,0.4377206,0.07882821624570813
0.20103463619679177,0.19131859,0.009716049728095172
0.880995733728693,0.8334195,0.047576231947229375
0.05192964215156288,0.047404803,0.004524838815896222
0.19691943330761388,0.20905082,-0.012131385970149483
0.4184184184184184,0.48357803,-0.06515960787628983
0.5732304173946176,0.4214901,0.15174031438825464
0.9272209651516337,0.85778296,0.06943800521358434
0.18950841716599007,0.22426812,-0.03475970634150963
0.07813353677600413,0.07319243,0.004941104253230383
0.32312312312312313,0.2875941,0.03552901334948727
0.2752752752752753,0.63841224,-0.3631369618920831
0.9895965671975184,0.9455999,0.043996653600411495
0.32724724724724724,0.36857843,-0.041331186743231274
0.27806806806806805,0.25653496,0.021533104221861388
0.8525037149185523,0.61946905,0.23303466832583986
0.08911080301108361,0.24205382,-0.1529430186718464
0.15388752190470065,0.5409912,-0.3871036651909414
0.25325325325325326,0.4636019,-0.21034863397285147
0.5655953155953154,0.776895,-0.2112996710341707
0.5110148358164739,0.6858,-0.1747851801098872
0.39595363047935395,0.45858398,-0.06263035031936737
0.6527115912819695,0.5742938,0.07841779903419732
0.6463675213675215,0.58800954,0.05835798510119461
0.18998749455005334,0.18736859,0.0026189078906218854
0.6736589024395526,0.63525075,0.038408155235725716
0.34153922625191147,0.54608816,-0.2045489328324086
0.527027027027027,0.478162,0.048865036384479366
0.9568794435860892,0.88433236,0.07254708474896154
0.6453568953568953,0.5342205,0.11113637867522419
0.14976858391492537,0.16891904,-0.019150457837889878
0.12241936918297977,0.14076315,-0.01834377948244839
0.9159367701034368,0.69983065,0.2161061188201726
0.5078408838801586,0.5023847,0.005456161647339974
0.5002815891155445,0.5371849,-0.036903304969385875
0.7273682714662777,0.68106586,0.046302414055846786
0.18859195052807168,0.3704963,-0.1819043523150222
0.934789521685826,0.797434,0.13735554932712235
0.6731657875561126,0.6445716,0.02859418521159962
0.5101405716501984,0.3890451,0.12109548216693733
0.13854280260859766,0.056334697,0.08220810589848795
0.833061022486664,0.6010046,0.23205642196176168
0.5505505505505506,0.43814367,0.11240687999162113
0.6324728921129948,0.7834877,-0.15101478546116287
0.008256169969093936,-0.026976269,0.03523243870760216
0.8486153075562132,0.8339517,0.014663595901550086
0.6246105274577568,0.5360104,0.08860014289812546
0.08791628120487183,0.2832899,-0.19537362815792114
0.2803160489498591,0.44838917,-0.168073123604157
0.2782782782782783,0.29963845,-0.021360171867443156
0.17676622843774006,0.14030682,0.03645941293271229
0.6060460333490301,0.54518265,0.06086338802813773
0.2872872872872873,0.34605014,-0.05876285595459502
0.6302124346568792,0.47744283,0.15276960385586902
0.6074675291866853,0.5684301,0.03903740347333695
0.5765057454013315,0.42169818,0.15480756258005768
0.00916238572333648,0.023744505,-0.014582119175450065
0.609166935860163,0.5132097,0.0959572352757514
0.4285139567285728,0.35590303,0.07261092728673929
0.9683742285855117,0.97130716,-0.0029329298846421104
0.6064864610924544,0.57579565,0.030690810610276675
0.14758192990030075,0.14475095,0.0028309771796586614
0.7130730730730731,0.5153938,0.19767927949015685
0.46914068088759286,0.67623866,-0.20709797515641348
0.6102652652652653,0.5652318,0.04503346518591955
0.23987218675242233,0.17752892,0.062343268962963105
0.012634560936358466,0.1070923,-0.09445773763093661
0.4467854097483727,0.56485605,-0.11807064265030892
0.857466112409632,0.77140343,0.08606268051723698
0.3992520545689744,0.40857026,-0.009318205240519628
0.7716105286951463,0.7169707,0.05463984655098131
0.12234547901332794,0.1244244,-0.0020789189320761098
0.6366545572153051,0.6308965,0.005758048521609993
0.6385739747063326,0.6427007,-0.004126697443325611
0.4492822393499594,0.44241658,0.006865660818694164
0.25325325325325326,0.6869836,-0.43373033210441275
0.3638499610721833,0.49807233,-0.13422236511113578
0.6526858943007718,0.55882204,0.0938638585112821
0.2782782782782783,0.32783636,-0.04955808622939689
0.5356036316501709,0.4851088,0.05049483886834105
0.6800262916695253,0.65224475,0.027781544984497253
0.9051608177748947,0.7402632,0.16489759412682337
0.9349658660343778,0.9137511,0.021214740698684453
0.07307542860048007,0.160704,-0.08762857318384458
0.4948948948948949,0.340629,0.15426588350230153
0.8039768700064095,0.36240798,0.44156888765701374
0.6539915666230871,0.64034486,0.013646708453531442
0.5895445445445445,0.30926663,0.28027791770967514
0.39667641487078603,0.395468,0.0012084182734959925
0.6871994371994374,0.6200104,0.06718906122287494
0.44844306672263656,0.46372795,-0.015284884327168125
0.8817860958274432,0.6285972,0.25318889591060356
0.632642749765223,0.5432983,0.08934444568425981
0.6383635603234319,0.5891046,0.04925896752329151
0.23706861681545222,0.28572577,-0.04865715556537664
0.6971182394911208,0.49724498,0.19987325557960656
0.06988222729422532,0.054995786,0.0148864408955761
0.4987289017332628,0.53612846,-0.03739955962766861
0.43581459229545194,0.43601182,-0.00019722873611849323
0.7542558147139956,0.6652647,0.08899108902887598
0.7557914478497948,0.75294816,0.002843282909914424
0.020726197225722862,0.097757295,-0.07703109754833262
0.835846362792233,0.7005285,0.13531786032793858
0.9671430490893578,0.80206484,0.16507821306411974
0.5995213408148731,0.6064673,-0.0069459657990490475
0.33289327348519404,0.42523345,-0.09234018002699773
0.5964898616195445,0.6185494,-0.022059544908928364
0.1607138088209479,0.16317427,-0.0024604627626092224
0.1034067540343691,0.09123379,0.01217296411356221
0.7847635455791973,0.7810257,0.0037378378574870474
0.2407002326163842,0.70457447,-0.46387423313526377
0.8427806269393829,0.44546622,0.3973144065605072
0.3454711233585863,0.36405542,-0.018584301570078843
0.10679702780405143,0.14671955,-0.03992251732190988
0.6695682081044775,0.5912118,0.07835641229759271
0.17700040156435506,0.22835134,-0.051350938133482765
0.7291291291291292,0.57862735,0.1505017811829622
0.4065168834581527,0.38478854,0.02172834047223654
0.10900634704412492,0.061101187,0.04790516002358468
0.315128786193601,0.532965,-0.2178362182505213
0.6096096096096096,0.49614754,0.11346206641769985
0.07743190953366613,0.01651059,0.06092131862275457
0.18018018018018017,0.16686873,0.0133114488006712
0.3607300482300482,0.3893206,-0.02859056372368718
0.5448592632543381,0.49954808,0.0453111856710251
0.9596444908451905,0.896422,0.0632224623036256
0.06418368007771981,0.17606996,-0.11188627992041099
0.8754814987655232,0.726061,0.1494205122466633
0.44665300220855775,0.44914955,-0.0024965467988580237
0.9626757660716982,0.88253164,0.08014412315787989
0.9487475770669341,0.869444,0.0793035644250274
0.5283268880391182,0.53641534,-0.008088450477117148
0.9661382377096706,0.9347943,0.03134393095460464
0.016837283753743253,0.1032769,-0.0864396171933507
0.007799226278842625,-0.037095446,0.04489467241841667
0.5495495495495496,0.5107832,0.03876635405394413
0.8472656887957435,0.809804,0.03746166648357918
0.8117828958950455,0.76524204,0.04654085573772737
0.716307618369474,0.58622897,0.13007865165652233
0.8911301999674093,0.80077565,0.09035455280401816
0.9229765526959449,0.88101083,0.04196572229357065
0.004742006167757979,0.06938348,-0.06464147348703099
0.9456802048617631,0.8728975,0.0727826991015702
0.41041041041041043,0.4136772,-0.003266775363439056
0.6681681681681682,0.7205743,-0.05240615119447223
0.03045775461300248,0.5508164,-0.520358662127415
0.6686686686686687,0.7326295,-0.06396080930908399
0.2988829915186504,0.3055765,-0.006693511758174564
0.30430430430430433,0.3378427,-0.033538398561296257
0.642556136383297,0.5427606,0.09979552580285267
0.37355120854066953,0.37566414,-0.0021129362137402574
0.8347501385601336,0.7959174,0.03883274678309501
0.08640196240617053,0.03742558,0.04897638104034678
0.202940953375736,0.21831544,-0.015374484060367816
0.45845845845845845,0.65024877,-0.19179030748697612
0.4014014014014014,0.41024822,-0.008846818565487025
0.26546087984185984,0.47411492,-0.2086540448274059
0.5342230436710564,0.53869,-0.004466927299097367
0.7384982206139449,0.71361053,0.02488769071434771
0.6811602067520894,0.66875875,0.01240145679023641
0.44889208245114937,0.43572462,0.01316746640042915
0.5640526295174461,0.41353998,0.15051265363586952
0.0403806629681063,0.19517863,-0.15479796499972817
0.6776776776776777,0.59903926,0.07863842110495434
0.10638824540128927,0.24490044,-0.13851218980798502
0.4755340582312593,0.6270985,-0.15156444249734785
0.9903687293618262,0.9763508,0.01401794506006837
0.20265109830327221,0.09733165,0.1053194477481384
0.032789548636745186,0.03623228,-0.0034427328395140455
0.853101767722899,0.79919696,0.05390480918102891
0.7443376759347698,0.7044243,0.03991335428331111
0.3615215215215215,0.3266679,0.034853616667700704
0.49620375092073205,0.49969545,-0.0034916991467880965
0.7504011621658679,0.7203772,0.030023955363499777
0.70048801360819,0.7005916,-0.00010361017492155344
0.7901436640903781,0.74794155,0.04220211049769618
0.789386039543808,0.6842731,0.10511291580265814
0.04127462364497667,0.2901059,-0.24883128546413893
0.9855676354279198,0.9750256,0.010542041193453255
0.47862599966159836,0.44264013,0.035985873910102995
0.7085493009671976,0.696432,0.012117306529026206
0.7417417417417418,0.5669832,0.174758518780316
0.3837371351934459,0.5441384,-0.1604012367509816
0.29788612141553317,0.5685656,-0.2706794856553897
0.8008660498734027,0.7740714,0.02679465447621643
0.3383383383383383,0.31875396,0.019584380589925232
0.8797870909841478,0.6775341,0.20225298759059307
0.6657026275670344,0.68346304,-0.017760409446973213
0.7121474591798781,0.46449083,0.24765662828159318
0.44544544544544545,0.44824123,-0.00279578838023814
0.9365390129631546,0.80283225,0.13370676713643337
0.9300014506879315,0.8642857,0.06571574321417661
0.5665665665665666,0.6593185,-0.09275194015111532
0.03568822578580439,0.95286536,-0.917177136381554
0.024916813036488142,0.035515007,-0.010598193595124636
0.5665665665665666,0.6749277,-0.10836114492024984
0.8101969888511359,0.7363876,0.07380937841565005
0.9623979462000005,0.8806377,0.0817602408739202
0.13705345216599235,0.13992351,-0.0028700607696460767
0.05209199703446165,0.041599117,0.01049287981501356
0.8282282282282282,0.71756923,0.11065899624122866
0.2697297414168401,0.40348276,-0.13375302354249524
0.45138869301361473,0.43034363,0.021045065083927228
0.21369879904623107,0.21804632,-0.004347523418711863
0.28128128128128127,0.3120097,-0.030728410910796367
0.22799087747541352,0.41941753,-0.1914266528228195
0.6572527463085402,0.6476089,0.009643870080207728
0.658958958958959,0.6401716,0.018787371491765348
0.1845618896268829,0.17183718,0.012724708773992899
0.09184532655436389,0.1351965,-0.043351180422717406
0.1539541878696203,0.45435068,-0.3003964922432184
0.6223723723723723,0.6229158,-0.0005434320137666093
0.006030447884125094,0.046255272,-0.04022482399769368
0.284924769026002,0.2654521,0.01947268210049541
0.5885885885885885,0.5314052,0.05718337809359342
0.5477389741622096,0.32184792,0.22589105851279556
0.8690401837487509,0.703848,0.16519217940762543
0.4264264264264264,0.47514084,-0.04871441338871335
0.8474962081519458,0.7888838,0.05861240287698244
0.07951780807506126,0.19304508,-0.11352727163303811
0.7464695326376575,0.7623255,-0.015855992646156003
0.7311099034823713,0.68825537,0.042854533819132734
0.8945015232078221,0.7528444,0.14165712995449564
0.3603139221695922,0.35538745,0.004926472905065815
0.864755811777017,0.8758615,-0.011105713758566504
0.09220736378233681,0.11087338,-0.018666015030929947
0.9670171553314072,0.93588233,0.031134825390611298
0.36922679355913784,0.41992125,-0.050694455592092014
0.011813306922919063,0.0047216937,0.007091613228327541
0.847710708366446,0.831779,0.015931705223135473
0.684060524616909,0.5594266,0.1246339189154625
0.4044044044044044,0.38197583,0.022428574803116552
0.3447482457286008,0.39899307,-0.054244829165350616
0.9863179089374504,0.9522049,0.03411302583884812
0.11505913357039704,0.13773827,-0.02267913897732482
0.743995627199666,0.60978734,0.1342082822671099
0.3684267056373881,0.41126072,-0.04283401843029988
0.5161071924637816,0.5005131,0.015594115681554999
0.2645652699341401,0.3563391,-0.09177382708887016
0.3067066676851298,0.32168275,-0.01497608349361168
0.07824789567998838,0.4408825,-0.3626346083063703
0.7870776005639707,0.8678861,-0.08080852547744166
0.32082725183283844,0.31669953,0.004127717178221135
0.9861965314411455,0.92771035,0.05848617711298998
0.5532568697518836,0.5136073,0.03964954658217534
0.5938384665657392,0.54696834,0.04687012569202098
0.9819408808948213,0.8962446,0.08569629538075274
0.47697697697697694,0.64019656,-0.16321958483637755
0.5097829697704747,0.63288176,-0.12309879082675435
0.892909586493366,0.856152,0.036757588450305745
0.880189126072847,0.7223062,0.15788293415161292
0.3883883883883884,0.4016811,-0.013292706973321189
0.9801493423224009,0.97774994,0.0023993985891855862
0.0620151872624189,0.037520994,0.024494193761470946
0.6973113922266465,0.5595852,0.13772617856545266
0.08587464497391643,0.15369394,-0.0678192992418581
0.7904189091400459,0.6454401,0.1449788075165107
0.5235274990363522,0.50073797,0.022789533929388095
0.4049108360867705,0.37049264,0.03441819892933029
0.749014861014861,0.65036607,0.0986487931285085
0.6232583681033015,0.52850205,0.09475632104138132
0.9169169169169169,0.857025,0.05989188964183145
0.4094094094094094,0.38812697,0.02128244007194602
0.43243243243243246,0.43571463,-0.0032821998402878805
0.48337456352318375,0.4686361,0.014738467999349525
0.6313221935628575,0.64686376,-0.015541565001137903
0.3948028028028028,0.37344274,0.02136006355452702
0.9095514300993753,0.77013624,0.13941519295490512
0.23746310077245328,0.42312413,-0.18566103376810458
0.4505190067964019,0.5395701,-0.08905108635850534
0.38337833631951274,0.430199,-0.04682066093962728
0.5115747788994798,0.39984724,0.11172753964357462
0.8552078186507691,0.701016,0.15419180979685676
0.4391891891891892,0.48049247,-0.041303283459431406
0.05546716133429767,0.14834103,-0.09287386854813337
0.9699050193326273,0.78874135,0.1811636691586771
0.4546463129796463,0.4514675,0.003178798941560368
0.06332849156433794,0.12018749,-0.056858999614174635
0.16309420490669346,0.8053435,-0.6422493038137045
0.9262970794174089,0.87430555,0.051991533133686985
0.5106004391901499,0.39888626,0.11171417581963594
0.12827550978310195,0.20028934,-0.07201382904403122
0.01626493599485758,0.03309443,-0.0168294924848139
0.5505505505505506,0.5122322,0.03831836614045536
0.9959640883627718,0.94749385,0.04847023717792687
0.7257334776637102,0.5844721,0.1412613578555132
0.992996601542856,0.81340414,0.17959245868625806
0.276991276991277,0.4058849,-0.12889361475715133
0.3374374374374374,0.37944055,-0.042003108598329175
0.6023553932162524,0.55971223,0.042643162057042217
0.21735327692140796,0.18657006,0.030783213688032413
0.7755213618667434,0.62159556,0.15392580036237935
0.7837000527279352,0.7787731,0.00492692374157655
0.7000991120800014,0.5780822,0.12201690821495015
0.2803160489498591,0.7193634,-0.4390473424495244
0.15783727553524177,0.21101195,-0.053174670666082696
0.9023845238173716,0.8115544,0.09083015150673313
0.7467467467467468,0.6978729,0.04887386962577511
0.2605021573297435,0.29312044,-0.03261828649120985
0.1546020941135177,0.5235963,-0.368994192660164
0.5276980577700002,0.5383621,-0.010664028049244156
0.6528176736915292,0.5729061,0.07991159678341764
0.7670927236144628,0.74904597,0.018046755558737693
0.8858706615360608,0.8058419,0.08002873877605099
0.09975781875558024,0.70364916,-0.6038913444905746
0.12735191269822066,0.35227793,-0.22492602185301835
0.2603182492837665,0.2582667,0.0020515618905780353
0.5534627319816138,0.5293994,0.024063336992600104
0.5162417747204568,0.4712578,0.04498396889617706
0.929251100063802,0.84429955,0.08495154523897286
0.08449655112588249,0.2523446,-0.16784805718100226
0.35865745720452,0.53181154,-0.17315407815390893
0.8528906921863166,0.7044599,0.148430786561927
0.6729216956888098,0.43228835,0.2406333470140356
0.09795407646586189,0.1318725,-0.03391842848370781
0.02587797018077465,0.056069028,-0.03019105745170025
0.08848650406659987,0.07726913,0.011217374611510303
0.5366105261067332,0.5186371,0.017973405383008845
0.1275802243174882,0.13815828,-0.010578052359643458
0.7062862862862862,0.7362217,-0.02993538481814495
0.5561861861861862,0.4846821,0.071504073253981
0.9681942196538393,1.007245,-0.03905072491860939
0.4852118353568923,0.5718412,-0.08662934496766217
0.49808183577899656,0.51494735,-0.016865519014552022
0.12713583205855672,0.37971887,-0.25258303786598857
0.6216841841841841,0.29147592,0.3302082623149062
0.8932691315031348,0.46701485,0.4262542823171912
0.15584928195650513,0.15341969,0.0024295936125033613
0.11502648583941434,0.62326443,-0.5082379461140158
0.8650817078077894,0.7623191,0.10276261982561163
0.6463100817939529,0.5444108,0.10189925701825708
0.396568115042712,0.36765385,0.028914268301989343
0.43243243243243246,0.5867031,-0.15427068922970744
0.6739182593270073,0.53760964,0.13630862254340748
0.8786408897178312,0.80252546,0.07611542899776891
0.684491283967324,0.7279737,-0.0434824156023782
0.6476374426770044,0.4945795,0.1530579486775232
0.028990955089953134,0.09652185,-0.06753089186010103
0.18099096359965924,0.16759288,0.013398080489612857
0.5015015015015015,0.5112014,-0.009699880181848086
0.16914513550570526,0.15238403,0.016761107666998287
0.646662487198093,0.6046498,0.04201270501730692
0.42208875542208873,0.20009036,0.221998391800377
0.5576669519807715,0.51853675,0.039130205478848934
0.8874800878907655,0.8226537,0.06482637704863292
0.23707823370270625,0.4032567,-0.1661784806413184
0.919641081343209,0.8726963,0.046944800863777836
0.3810477143810477,0.5191573,-0.13810957607763152
0.9058321979937182,0.7116817,0.19415047439905264
0.8092552939714511,0.64230716,0.16694813168660005
0.6591591591591591,0.56910866,0.09005049416968769
0.7996794289582435,0.75960815,0.04007127942974009
0.3983983983983984,0.46212012,-0.06372171735859011
0.03270146301569592,0.013745117,0.018956346014460432
0.6953952149264649,0.7301696,-0.03477437936140737
0.6065745466411393,0.6101341,-0.0035595781147200745
0.6608055050149453,0.71162385,-0.05081834246964334
0.7655638847243045,0.74093986,0.024624029148742954
0.7057157157157157,0.64817125,0.057544469663927345
0.16835306359294364,0.16873908,-0.00038601683613351256
0.3163163163163163,0.67900115,-0.3626848361990951
0.9116802305908303,0.49086303,0.4208172054023842
0.9544347875128886,0.7869137,0.16752109456168618
0.7637637637637638,0.7278715,0.035892286159851405
0.30625823078653264,0.49629512,-0.19003689350584102
0.8551778194307489,0.6161268,0.23905104368917174
0.8700941207968714,0.713913,0.15618109732503915
0.5833103846204283,0.5062883,0.07702209459662457
0.07882698970441934,0.095428444,-0.016601454740713867
0.8286286286286286,0.881429,-0.05280038796148978
0.521686975838937,0.7090304,-0.18734341394682963
0.790261024790332,0.7254272,0.06483381445936887
0.6686686686686687,0.72483134,-0.05616267402847486
0.016968130693920915,-0.0012511297,0.018219260360264247
0.5061511404794987,0.5434171,-0.03726595565850177
0.9036482551958287,0.9092522,-0.0056039711568629524
0.5785435435435435,0.612353,-0.033809483323369305
0.026008534682249673,0.12845227,-0.10244373654081856
0.1197686396544364,0.15793589,-0.03816724792071313
0.014370873544879816,0.19871557,-0.18434469404392634
0.8723673602881523,0.8517906,0.020576753312596896
0.13926736404077794,0.21657397,-0.07730660448892329
0.7719677431166354,0.8090465,-0.03707876376507846
0.37537537537537535,0.4252392,-0.049863829985037245
0.4832107408186675,0.49286532,-0.009654583201718248
0.9580065922391747,0.7078215,0.2501851038587426
0.09647524466287793,0.08311099,0.013364256522771734
0.9329660495920492,0.7592216,0.1737444361849142
0.7529751974196419,0.73349005,0.019485147580622142
0.16118620478293502,0.19655596,-0.03536975241520798
0.1307915540878615,0.20147678,-0.07068522847248701
0.8020695340968141,0.7590606,0.04300891283521746
0.8367282436677643,0.7802348,0.05649342997757878
0.46446446446446443,0.5742842,-0.10981973143549895
0.9281088654149772,0.9013495,0.02675938049447546
0.7121585425824827,0.8482937,-0.13613517909339012
0.7972589955422573,0.75630975,0.04094924784633447
0.6089677326729119,0.5984857,0.010482024436217596
0.828028028028028,0.7721896,0.055838410871045574
